subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0007873	lactic acidosis, chronic adult form	skos:exactMatch	OMIM:150170	lactic acidosis, chronic adult form	semapv:UnspecifiedMatching
MONDO:0007874	trichorhinophalangeal syndrome type II	skos:exactMatch	OMIM:150230	trichorhinophalangeal syndrome, type 2	semapv:UnspecifiedMatching
MONDO:0007874	trichorhinophalangeal syndrome type II	skos:exactMatch	Orphanet:502	Trichorhinophalangeal syndrome type 2	semapv:UnspecifiedMatching
MONDO:0007875	Larsen syndrome	skos:exactMatch	OMIM:150250	larsen syndrome	semapv:UnspecifiedMatching
MONDO:0007875	Larsen syndrome	skos:exactMatch	Orphanet:503	Larsen syndrome	semapv:UnspecifiedMatching
MONDO:0007876	laryngeal abductor paralysis	skos:exactMatch	OMIM:150260	laryngeal abductor paralysis	semapv:UnspecifiedMatching
MONDO:0007876	laryngeal abductor paralysis	skos:exactMatch	Orphanet:2808	Laryngeal abductor paralysis	semapv:UnspecifiedMatching
MONDO:0007877	laryngeal adductor paralysis	skos:exactMatch	OMIM:150270	laryngeal adductor paralysis	semapv:UnspecifiedMatching
MONDO:0007878	congenital laryngomalacia	skos:exactMatch	OMIM:150280	laryngomalacia	semapv:UnspecifiedMatching
MONDO:0007878	congenital laryngomalacia	skos:exactMatch	Orphanet:2373	Congenital laryngomalacia	semapv:UnspecifiedMatching
MONDO:0007879	larynx atresia	skos:exactMatch	OMIM:150300	larynx, congenital partial atresia of	semapv:UnspecifiedMatching
MONDO:0007879	larynx atresia	skos:exactMatch	Orphanet:1202	Larynx atresia	semapv:UnspecifiedMatching
MONDO:0007880	congenital laryngeal web	skos:exactMatch	OMIM:150360	laryngeal web, familial	semapv:UnspecifiedMatching
MONDO:0007880	congenital laryngeal web	skos:exactMatch	Orphanet:2374	Isolated congenital laryngeal web	semapv:UnspecifiedMatching
MONDO:0007881	tooth agenesis, selective, 4	skos:exactMatch	OMIM:150400	tooth agenesis, selective, 4	semapv:UnspecifiedMatching
MONDO:0007882	lattice degeneration of retina leading to retinal detachment	skos:exactMatch	OMIM:150500	lattice degeneration of retina leading to retinal detachment	semapv:UnspecifiedMatching
MONDO:0007883	periodic fever, immunodeficiency, and thrombocytopenia syndrome	skos:exactMatch	OMIM:150550	periodic fever, immunodeficiency, and thrombocytopenia syndrome	semapv:UnspecifiedMatching
MONDO:0007883	periodic fever, immunodeficiency, and thrombocytopenia syndrome	skos:exactMatch	Orphanet:652522	Periodic fever-immunodeficiency-thrombocytopenia syndrome	semapv:UnspecifiedMatching
MONDO:0007884	leg ulcers, familial, of juvenile onset	skos:exactMatch	OMIM:150590	leg ulcers, familial, of juvenile onset	semapv:UnspecifiedMatching
MONDO:0007885	Legg-Calve-Perthes disease	skos:exactMatch	OMIM:150600	legg-calve-perthes disease	semapv:UnspecifiedMatching
MONDO:0007885	Legg-Calve-Perthes disease	skos:exactMatch	Orphanet:2380	Legg-Calvé-Perthes disease	semapv:UnspecifiedMatching
MONDO:0007886	uterine corpus leiomyoma	skos:exactMatch	OMIM:150699	leiomyoma, uterine	semapv:UnspecifiedMatching
MONDO:0007887	leiomyoma of vulva and esophagus	skos:exactMatch	OMIM:150700	leiomyoma of vulva and esophagus	semapv:UnspecifiedMatching
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	skos:exactMatch	OMIM:150800	hereditary leiomyomatosis and renal cell cancer	semapv:UnspecifiedMatching
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	skos:exactMatch	Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	semapv:UnspecifiedMatching
MONDO:0007890	lentiginosis, centrofacial neurodysraphic	skos:exactMatch	OMIM:151000	lentiginosis, centrofacial neurodysraphic	semapv:UnspecifiedMatching
MONDO:0007891	familial generalized lentiginosis	skos:exactMatch	OMIM:151001	lentiginosis, inherited patterned	semapv:UnspecifiedMatching
MONDO:0007891	familial generalized lentiginosis	skos:exactMatch	Orphanet:231040	Familial generalized lentiginosis	semapv:UnspecifiedMatching
MONDO:0007892	Lenz-Majewski hyperostotic dwarfism	skos:exactMatch	OMIM:151050	lenz-majewski hyperostotic dwarfism	semapv:UnspecifiedMatching
MONDO:0007892	Lenz-Majewski hyperostotic dwarfism	skos:exactMatch	Orphanet:2658	Lenz-Majewski hyperostotic dwarfism	semapv:UnspecifiedMatching
MONDO:0007893	Noonan syndrome with multiple lentigines	skos:exactMatch	OMIMPS:151100	LEOPARD syndrome	semapv:UnspecifiedMatching
MONDO:0007893	Noonan syndrome with multiple lentigines	skos:exactMatch	Orphanet:500	Noonan syndrome with multiple lentigines	semapv:UnspecifiedMatching
MONDO:0007894	Leri pleonosteosis	skos:exactMatch	OMIM:151200	chromosome 8q22.1 duplication syndrome	semapv:UnspecifiedMatching
MONDO:0007894	Leri pleonosteosis	skos:exactMatch	Orphanet:2900	Leri pleonosteosis	semapv:UnspecifiedMatching
MONDO:0007895	platyspondylic dysplasia, Torrance type	skos:exactMatch	OMIM:151210	platyspondylic lethal skeletal dysplasia, torrance type	semapv:UnspecifiedMatching
MONDO:0007895	platyspondylic dysplasia, Torrance type	skos:exactMatch	Orphanet:85166	Platyspondylic dysplasia, Torrance type	semapv:UnspecifiedMatching
MONDO:0007896	acute monocytic leukemia	skos:exactMatch	OMIM:151380	leukemia, acute monocytic	semapv:UnspecifiedMatching
MONDO:0007896	acute monocytic leukemia	skos:exactMatch	Orphanet:514	Acute monoblastic/monocytic leukemia	semapv:UnspecifiedMatching
MONDO:0007898	leukocyte nuclear appendages, hereditary prevalence of	skos:exactMatch	OMIM:151500	leukocyte nuclear appendages, hereditary prevalence of	semapv:UnspecifiedMatching
MONDO:0007899	lichen sclerosus et atrophicus	skos:exactMatch	OMIM:151590	lichen sclerosus et atrophicus	semapv:UnspecifiedMatching
MONDO:0007900	nonsyndromic congenital nail disorder 3	skos:exactMatch	OMIM:151600	nail disorder, nonsyndromic congenital, 3	semapv:UnspecifiedMatching
MONDO:0007901	levator-medial rectus synkinesis	skos:exactMatch	OMIM:151610	oculomotor-levator synkinesis	semapv:UnspecifiedMatching
MONDO:0007902	lichen planus, familial	skos:exactMatch	OMIM:151620	lichen planus, familial	semapv:UnspecifiedMatching
MONDO:0007904	median nodule of the upper lip	skos:exactMatch	OMIM:151630	lip, median nodule of upper	semapv:UnspecifiedMatching
MONDO:0007904	median nodule of the upper lip	skos:exactMatch	Orphanet:2699	Median nodule of the upper lip	semapv:UnspecifiedMatching
MONDO:0007905	lip, hamartomatous	skos:exactMatch	OMIM:151640	lip, hamartomatous	semapv:UnspecifiedMatching
MONDO:0007906	familial partial lipodystrophy, Dunnigan type	skos:exactMatch	OMIM:151660	lipodystrophy, familial partial, type 2	semapv:UnspecifiedMatching
MONDO:0007906	familial partial lipodystrophy, Dunnigan type	skos:exactMatch	Orphanet:2348	Familial partial lipodystrophy, Dunnigan type	semapv:UnspecifiedMatching
MONDO:0007907	lipoma of the conjunctiva	skos:exactMatch	OMIM:151700	lipoma of the conjunctiva	semapv:UnspecifiedMatching
MONDO:0007908	multiple symmetric lipomatosis	skos:exactMatch	OMIM:151800	lipomatosis, multiple symmetric, with or without axonal peripheral neuropathy	semapv:UnspecifiedMatching
MONDO:0007908	multiple symmetric lipomatosis	skos:exactMatch	Orphanet:2398	Multiple symmetric lipomatosis	semapv:UnspecifiedMatching
MONDO:0007909	familial multiple lipomatosis	skos:exactMatch	OMIM:151900	lipomatosis, familial multiple	semapv:UnspecifiedMatching
MONDO:0007909	familial multiple lipomatosis	skos:exactMatch	Orphanet:199276	Familial multiple lipomatosis	semapv:UnspecifiedMatching
MONDO:0007910	lipoprotein types--Lt system	skos:exactMatch	OMIM:152300	lipoprotein types--lt system	semapv:UnspecifiedMatching
MONDO:0007911	lipoprotein, variant of beta	skos:exactMatch	OMIM:152400	lipoprotein, variant of beta	semapv:UnspecifiedMatching
MONDO:0007912	lithium transport	skos:exactMatch	OMIM:152420	lithium transport	semapv:UnspecifiedMatching
MONDO:0007913	low density lipoprotein, variation in molecular weight of	skos:exactMatch	OMIM:152450	low density lipoprotein, variation 1n molecular weight of	semapv:UnspecifiedMatching
MONDO:0007914	lumbar stenosis, familial	skos:exactMatch	OMIM:152550	lumbar stenosis, familial	semapv:UnspecifiedMatching
MONDO:0007915	systemic lupus erythematosus	skos:exactMatch	OMIM:152700	systemic lupus erythematosus	semapv:UnspecifiedMatching
MONDO:0007915	systemic lupus erythematosus	skos:exactMatch	Orphanet:536	Systemic lupus erythematosus	semapv:UnspecifiedMatching
MONDO:0007916	primary intestinal lymphangiectasia	skos:exactMatch	OMIM:152800	lymphangiectasia, intestinal	semapv:UnspecifiedMatching
MONDO:0007916	primary intestinal lymphangiectasia	skos:exactMatch	Orphanet:90362	Primary intestinal lymphangiectasia	semapv:UnspecifiedMatching
MONDO:0007917	lymphedema-cerebral arteriovenous anomaly syndrome	skos:exactMatch	OMIM:152900	lymphedema and cerebral arteriovenous anomaly	semapv:UnspecifiedMatching
MONDO:0007917	lymphedema-cerebral arteriovenous anomaly syndrome	skos:exactMatch	Orphanet:86914	Lymphedema-cerebral arteriovenous anomaly-primary pulmonary hypertension syndrome	semapv:UnspecifiedMatching
MONDO:0007918	microcephaly with or without chorioretinopathy, lymphedema, or intellectual disability	skos:exactMatch	OMIM:152950	microcephaly with or without chorioretinopathy, lymphedema, or impaired intellectual development	semapv:UnspecifiedMatching
MONDO:0007918	microcephaly with or without chorioretinopathy, lymphedema, or intellectual disability	skos:exactMatch	Orphanet:2526	Microcephaly-lymphedema-chorioretinopathy syndrome	semapv:UnspecifiedMatching
MONDO:0007919	lymphatic malformation 1	skos:exactMatch	OMIM:153100	lymphatic malformation 1	semapv:UnspecifiedMatching
MONDO:0007919	lymphatic malformation 1	skos:exactMatch	Orphanet:79452	Milroy disease	semapv:UnspecifiedMatching
MONDO:0007920	lymphatic malformation 5	skos:exactMatch	OMIM:153200	lymphatic malformation 5	semapv:UnspecifiedMatching
MONDO:0007920	lymphatic malformation 5	skos:exactMatch	Orphanet:90186	Meige disease	semapv:UnspecifiedMatching
MONDO:0007921	yellow nail syndrome	skos:exactMatch	OMIM:153300	yellow nail syndrome	semapv:UnspecifiedMatching
MONDO:0007921	yellow nail syndrome	skos:exactMatch	Orphanet:662	Lymphedema with yellow nails	semapv:UnspecifiedMatching
MONDO:0007922	lymphedema-distichiasis syndrome	skos:exactMatch	OMIM:153400	lymphedema-distichiasis syndrome	semapv:UnspecifiedMatching
MONDO:0007922	lymphedema-distichiasis syndrome	skos:exactMatch	Orphanet:33001	Lymphedema-distichiasis syndrome	semapv:UnspecifiedMatching
MONDO:0007923	macrocephaly, benign familial	skos:exactMatch	OMIM:153470	macrocephaly, benign familial	semapv:UnspecifiedMatching
MONDO:0007924	Bannayan-Riley-Ruvalcaba syndrome	skos:exactMatch	Orphanet:109	Bannayan-Riley-Ruvalcaba syndrome	semapv:UnspecifiedMatching
MONDO:0007925	myelodysplastic syndrome associated with isolated del(5q)	skos:exactMatch	OMIM:153550	chromosome 5q deletion syndrome	semapv:UnspecifiedMatching
MONDO:0007925	myelodysplastic syndrome associated with isolated del(5q)	skos:exactMatch	Orphanet:86841	Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality	semapv:UnspecifiedMatching
MONDO:0007927	congenital macroglossia	skos:exactMatch	OMIM:153630	macroglossia	semapv:UnspecifiedMatching
MONDO:0007927	congenital macroglossia	skos:exactMatch	Orphanet:2430	Congenital macroglossia	semapv:UnspecifiedMatching
MONDO:0007930	Bernard-Soulier syndrome, type A2, autosomal dominant	skos:exactMatch	OMIM:153670	bernard-soulier syndrome, type a2, autosomal dominant	semapv:UnspecifiedMatching
MONDO:0007931	vitelliform macular dystrophy 2	skos:exactMatch	OMIM:153700	macular dystrophy, vitelliform, 2	semapv:UnspecifiedMatching
MONDO:0007931	vitelliform macular dystrophy 2	skos:exactMatch	Orphanet:1243	Best vitelliform macular dystrophy	semapv:UnspecifiedMatching
MONDO:0007932	age related macular degeneration 2	skos:exactMatch	OMIM:153800	macular degeneration, age-related, 2	semapv:UnspecifiedMatching
MONDO:0007933	vitelliform macular dystrophy 1	skos:exactMatch	OMIM:153840	macular dystrophy, vitelliform, 1	semapv:UnspecifiedMatching
MONDO:0007934	benign concentric annular macular dystrophy	skos:exactMatch	OMIM:153870	retinitis pigmentosa 91	semapv:UnspecifiedMatching
MONDO:0007934	benign concentric annular macular dystrophy	skos:exactMatch	Orphanet:251287	Benign concentric annular macular dystrophy	semapv:UnspecifiedMatching
MONDO:0007935	cystoid macular edema	skos:exactMatch	OMIM:153880	macular dystrophy, dominant cystoid	semapv:UnspecifiedMatching
MONDO:0007935	cystoid macular edema	skos:exactMatch	Orphanet:75381	Cystoid macular dystrophy	semapv:UnspecifiedMatching
MONDO:0007936	macular dystrophy, fenestrated sheen type	skos:exactMatch	OMIM:153890	macular dystrophy, fenestrated sheen type	semapv:UnspecifiedMatching
MONDO:0007937	renal hypomagnesemia 2	skos:exactMatch	OMIM:154020	hypomagnesemia 2, renal	semapv:UnspecifiedMatching
MONDO:0007937	renal hypomagnesemia 2	skos:exactMatch	Orphanet:34528	Autosomal dominant primary hypomagnesemia with hypocalciuria	semapv:UnspecifiedMatching
MONDO:0007938	46,XY sex reversal 4	skos:exactMatch	OMIM:154230	46,xy sex reversal 4	semapv:UnspecifiedMatching
MONDO:0007939	malignant hyperthermia, susceptibility to, 2	skos:exactMatch	OMIM:154275	malignant hyperthermia, susceptibility to, 2	semapv:UnspecifiedMatching
MONDO:0007940	malignant hyperthermia, susceptibility to, 3	skos:exactMatch	OMIM:154276	malignant hyperthermia, susceptibility to, 3	semapv:UnspecifiedMatching
MONDO:0007941	malocclusion due to protuberant upper front teeth	skos:exactMatch	OMIM:154300	malocclusion due to protuberant upper front teeth	semapv:UnspecifiedMatching
MONDO:0007942	Mammastatin	skos:exactMatch	OMIM:154370	mammastatin	semapv:UnspecifiedMatching
MONDO:0007943	Nager acrofacial dysostosis	skos:exactMatch	OMIM:154400	acrofacial dysostosis 1, nager type	semapv:UnspecifiedMatching
MONDO:0007943	Nager acrofacial dysostosis	skos:exactMatch	Orphanet:245	Nager syndrome	semapv:UnspecifiedMatching
MONDO:0007944	Treacher Collins syndrome 1	skos:exactMatch	OMIM:154500	treacher collins syndrome 1	semapv:UnspecifiedMatching
MONDO:0007945	mannose 6-phosphate receptor recognition defect, Lebanese type	skos:exactMatch	OMIM:154570	mannose 6-phosphate receptor recognition defect, lebanese type	semapv:UnspecifiedMatching
MONDO:0007946	jaw-winking syndrome	skos:exactMatch	OMIM:154600	marcus gunn phenomenon	semapv:UnspecifiedMatching
MONDO:0007946	jaw-winking syndrome	skos:exactMatch	Orphanet:91412	Marcus-Gunn syndrome	semapv:UnspecifiedMatching
MONDO:0007947	Marfan syndrome	skos:exactMatch	OMIM:154700	marfan syndrome	semapv:UnspecifiedMatching
MONDO:0007947	Marfan syndrome	skos:exactMatch	Orphanet:284963	Marfan syndrome type 1	semapv:UnspecifiedMatching
MONDO:0007947	Marfan syndrome	skos:exactMatch	Orphanet:558	Marfan syndrome	semapv:UnspecifiedMatching
MONDO:0007948	marfanoid hypermobility syndrome	skos:exactMatch	OMIM:154750	marfanoid hypermobility syndrome	semapv:UnspecifiedMatching
MONDO:0007949	Marshall syndrome	skos:exactMatch	OMIM:154780	marshall syndrome	semapv:UnspecifiedMatching
MONDO:0007949	Marshall syndrome	skos:exactMatch	Orphanet:560	Marshall syndrome	semapv:UnspecifiedMatching
MONDO:0007950	mastocytosis	skos:exactMatch	Orphanet:98292	Mastocytosis	semapv:UnspecifiedMatching
MONDO:0007951	masticatory muscles, hypertrophy of	skos:exactMatch	OMIM:154850	masticatory muscles, hypertrophy of	semapv:UnspecifiedMatching
MONDO:0007952	maxillofacial dysostosis	skos:exactMatch	OMIM:155000	maxillofacial dysostosis	semapv:UnspecifiedMatching
MONDO:0007953	Binder syndrome	skos:exactMatch	OMIM:155050	maxillonasal dysplasia, binder type	semapv:UnspecifiedMatching
MONDO:0007953	Binder syndrome	skos:exactMatch	Orphanet:1248	Maxillonasal dysplasia	semapv:UnspecifiedMatching
MONDO:0007955	Meckel diverticulum	skos:exactMatch	OMIM:155140	meckel diverticulum	semapv:UnspecifiedMatching
MONDO:0007956	Pai syndrome	skos:exactMatch	OMIM:155145	cleft, median, of upper 51p with polyps of facial skin and nasal mucosa	semapv:UnspecifiedMatching
MONDO:0007956	Pai syndrome	skos:exactMatch	Orphanet:1993	Pai syndrome	semapv:UnspecifiedMatching
MONDO:0007957	mediosternal depigmentation line	skos:exactMatch	OMIM:155200	mediosternal depigmentation line	semapv:UnspecifiedMatching
MONDO:0007958	familial medullary thyroid carcinoma	skos:exactMatch	OMIM:155240	thyroid carcinoma, familial medullary	semapv:UnspecifiedMatching
MONDO:0007958	familial medullary thyroid carcinoma	skos:exactMatch	Orphanet:99361	Familial medullary thyroid carcinoma	semapv:UnspecifiedMatching
MONDO:0007959	medulloblastoma	skos:exactMatch	OMIM:155255	medulloblastoma	semapv:UnspecifiedMatching
MONDO:0007959	medulloblastoma	skos:exactMatch	Orphanet:616	Medulloblastoma	semapv:UnspecifiedMatching
MONDO:0007961	megalencephaly, autosomal dominant	skos:exactMatch	OMIM:155350	megalencephaly, autosomal dominant	semapv:UnspecifiedMatching
MONDO:0007962	megalodactyly	skos:exactMatch	OMIM:155500	macrodactyly	semapv:UnspecifiedMatching
MONDO:0007963	melanoma, cutaneous malignant, susceptibility to, 1	skos:exactMatch	OMIM:155600	melanoma, cutaneous malignant, susceptibility to, 1	semapv:UnspecifiedMatching
MONDO:0007964	melanoma, cutaneous malignant, susceptibility to, 2	skos:exactMatch	OMIM:155601	melanoma, cutaneous malignant, susceptibility to, 2	semapv:UnspecifiedMatching
MONDO:0007965	melanoma, malignant familial intraocular	skos:exactMatch	OMIM:155700	melanoma, malignant familial intraocular	semapv:UnspecifiedMatching
MONDO:0007967	melanoma and neural system tumor syndrome	skos:exactMatch	OMIM:155755	melanoma-astrocytoma syndrome	semapv:UnspecifiedMatching
MONDO:0007967	melanoma and neural system tumor syndrome	skos:exactMatch	Orphanet:252206	Melanoma and neural system tumor syndrome	semapv:UnspecifiedMatching
MONDO:0007968	melanoma tumor antigen Gp90	skos:exactMatch	OMIM:155770	melanoma tumor antigen GP90	semapv:UnspecifiedMatching
MONDO:0007969	Melkersson-Rosenthal syndrome	skos:exactMatch	OMIM:155900	melkersson-rosenthal syndrome	semapv:UnspecifiedMatching
MONDO:0007969	Melkersson-Rosenthal syndrome	skos:exactMatch	Orphanet:2483	Melkersson-Rosenthal syndrome	semapv:UnspecifiedMatching
MONDO:0007970	melorheostosis	skos:exactMatch	OMIM:155950	melorheostosis, isolated	semapv:UnspecifiedMatching
MONDO:0007970	melorheostosis	skos:exactMatch	Orphanet:2485	Melorheostosis	semapv:UnspecifiedMatching
MONDO:0007971	delayed membranous cranial ossification	skos:exactMatch	OMIM:155980	membranous cranial ossification, delayed	semapv:UnspecifiedMatching
MONDO:0007971	delayed membranous cranial ossification	skos:exactMatch	Orphanet:3034	Delayed membranous cranial ossification	semapv:UnspecifiedMatching
MONDO:0007972	Meniere disease	skos:exactMatch	OMIM:156000	meniere disease	semapv:UnspecifiedMatching
MONDO:0007973	mental and growth retardation with amblyopia	skos:exactMatch	OMIM:156190	mental and growth retardation with amblyopia	semapv:UnspecifiedMatching
